date,val
"Aug 03, 2012",11.0
"Aug 04, 2012",11.0
"Aug 05, 2012",10.9
"Aug 06, 2012",10.9
"Aug 07, 2012",11.1
"Aug 08, 2012",11.1
"Aug 09, 2012",11.1
"Aug 10, 2012",11.4
"Aug 11, 2012",11.5
"Aug 12, 2012",11.6
"Aug 13, 2012",12.0
"Aug 14, 2012",12.2
"Aug 15, 2012",13.3
"Aug 16, 2012",13.5
"Aug 17, 2012",11.6
"Aug 18, 2012",11.6
"Aug 19, 2012",8.0
"Aug 20, 2012",10.1
"Aug 21, 2012",9.9
"Aug 22, 2012",9.8
"Aug 23, 2012",10.1
"Aug 24, 2012",10.6
"Aug 25, 2012",10.5
"Aug 26, 2012",10.6
"Aug 27, 2012",10.9
"Aug 28, 2012",10.9
"Aug 29, 2012",10.9
"Aug 30, 2012",10.8
"Aug 31, 2012",10.2
"Sep 01, 2012",10.0
"Sep 02, 2012",10.2
"Sep 03, 2012",10.5
"Sep 04, 2012",10.4
"Sep 05, 2012",11.0
"Sep 06, 2012",11.2
"Sep 07, 2012",11.0
"Sep 08, 2012",11.0
"Sep 09, 2012",11.0
"Sep 10, 2012",11.2
"Sep 11, 2012",11.3
"Sep 12, 2012",11.4
"Sep 13, 2012",11.4
"Sep 14, 2012",11.7
"Sep 15, 2012",11.8
"Sep 16, 2012",11.9
"Sep 17, 2012",11.9
"Sep 18, 2012",12.3
"Sep 19, 2012",12.6
"Sep 20, 2012",12.3
"Sep 21, 2012",12.4
"Sep 22, 2012",12.2
"Sep 23, 2012",12.2
"Sep 24, 2012",12.1
"Sep 25, 2012",12.2
"Sep 26, 2012",12.3
"Sep 27, 2012",12.3
"Sep 28, 2012",12.4
"Sep 29, 2012",12.4
"Sep 30, 2012",12.4
"Oct 01, 2012",12.4
"Oct 02, 2012",12.8
"Oct 03, 2012",12.9
"Oct 04, 2012",12.9
"Oct 05, 2012",12.7
"Oct 06, 2012",12.5
"Oct 07, 2012",11.8
"Oct 08, 2012",11.8
"Oct 09, 2012",11.9
"Oct 10, 2012",12.1
"Oct 11, 2012",12.0
"Oct 12, 2012",12.0
"Oct 13, 2012",11.9
"Oct 14, 2012",11.7
"Oct 15, 2012",11.8
"Oct 16, 2012",11.9
"Oct 17, 2012",11.8
"Oct 18, 2012",11.9
"Oct 19, 2012",11.7
"Oct 20, 2012",11.7
"Oct 21, 2012",11.6
"Oct 22, 2012",11.7
"Oct 23, 2012",11.6
"Oct 24, 2012",11.6
"Oct 25, 2012",10.9
"Oct 26, 2012",10.2
"Oct 27, 2012",10.3
"Oct 28, 2012",10.7
"Oct 29, 2012",10.6
"Oct 30, 2012",10.9
"Oct 31, 2012",11.2
"Nov 01, 2012",10.6
"Nov 02, 2012",10.5
"Nov 03, 2012",10.6
"Nov 04, 2012",10.8
"Nov 05, 2012",10.8
"Nov 06, 2012",10.9
"Nov 07, 2012",10.9
"Nov 08, 2012",10.9
